PCA1,PCA2,TIME,VELOCITY,REPEAT,SIMULATOR
-77.24852379211234,74.87162784968166,0.01315,4.7,4,CYTOSIM
-495.2134605383572,-55.08716901753996,17.5,47.0,0,READDY
212.38753250123784,-17.111442003803063,59.0,47.0,3,READDY
279.7831037795134,76.32577515206037,0.00645,15.0,2,CYTOSIM
-100.04290055807877,147.79976909122604,0.012675,4.7,2,CYTOSIM
-323.28503964275745,63.009697555785124,25.5,4.7,4,READDY
729.2965965970195,-31.71694845003742,0.0098,15.0,2,CYTOSIM
647.4127644016962,-9.818293949510235,0.029465,4.7,1,CYTOSIM
78.99183625690097,146.5718426060413,0.000535,150.0,4,CYTOSIM
565.3728446986809,31.083881740676247,0.00865,15.0,0,CYTOSIM
400.75634917160465,62.22669024883362,0.00755,15.0,3,CYTOSIM
273.5617179354261,93.5491135140511,0.0064,15.0,0,CYTOSIM
654.9407667287917,-3.677969260773466,0.00925,15.0,4,CYTOSIM
651.3325093783933,6.06934785618671,0.029785,4.7,0,CYTOSIM
425.7542555313955,70.21792052024432,0.00755,15.0,4,CYTOSIM
614.6240860265873,-217.8005386111638,95.0,150.0,2,READDY
475.00535667290814,-149.95490920061957,84.5,150.0,2,READDY
-236.76464261330574,4.377474590125644,31.0,4.7,2,READDY
-1032.447250428321,-111.10759159392626,1.5e-05,47.0,1,CYTOSIM
630.166338677491,-142.0980290403461,89.5,15.0,4,READDY
-242.65520988956973,79.52506102855989,27.5,47.0,3,READDY
-481.8455277627287,-489.62760262348746,41.0,150.0,3,READDY
-584.956042014708,106.11282622493206,11.0,15.0,0,READDY
561.0401386839121,9.3497078338861,0.0085,15.0,4,CYTOSIM
299.45051726556363,69.06599627290564,0.002085,47.0,4,CYTOSIM
84.0676961158378,145.31844812373936,0.00515,15.0,3,CYTOSIM
-499.8353680715645,-440.58189741037734,38.5,150.0,3,READDY
639.0163219023423,9.634619477125284,0.00092,150.0,2,CYTOSIM
-194.51058960160626,118.35311675211403,0.001075,47.0,4,CYTOSIM
-344.2926899636097,58.26085709268398,0.0025,15.0,2,CYTOSIM
411.46933311574793,-111.98793482715382,75.0,47.0,4,READDY
-831.5073290619573,-13.985792252358578,5.5e-05,150.0,2,CYTOSIM
338.86015111505793,-42.08856757478725,70.0,4.7,0,READDY
-936.659580757741,-127.8823307697063,9.5e-05,150.0,3,CYTOSIM
602.8945369628304,38.55966714031092,0.002875,47.0,2,CYTOSIM
196.7387446118583,-9.242999448993146,59.5,47.0,1,READDY
-252.9237933742761,-293.8744960936182,41.5,150.0,0,READDY
-527.2138973204715,-35.00759856336765,16.0,47.0,1,READDY
112.76741364740076,40.70054470475998,53.0,15.0,4,READDY
414.2535216347657,-51.003964505138924,74.5,47.0,0,READDY
735.1669295000966,-126.84586381025736,97.5,4.7,3,READDY
-63.36704648357852,140.58958510659943,0.0043,15.0,2,CYTOSIM
626.7266593511622,-83.98498611355524,88.0,47.0,2,READDY
-925.6919732870533,-205.95902453191093,5.5,150.0,1,READDY
520.5368824308089,62.447931734941335,0.00084,150.0,0,CYTOSIM
-301.0277054622838,92.92683209003269,0.000915,47.0,4,CYTOSIM
382.74389872635635,12.710321256159773,0.022815,4.7,3,CYTOSIM
-166.09018613199095,43.072569801359464,34.0,15.0,0,READDY
-985.6596504032129,-79.41128623148643,5.0,150.0,0,READDY
440.2994441853687,73.88548654074327,0.00078,150.0,2,CYTOSIM
49.578741524943155,102.23539866174485,0.01584,4.7,2,CYTOSIM
364.41789857226564,-40.378672942659136,71.0,4.7,4,READDY
-243.98963166950017,106.25117880118898,0.00982,4.7,1,CYTOSIM
401.7240151063207,-61.815437900497614,74.0,47.0,0,READDY
733.8813216380493,-127.10956461160902,98.5,47.0,3,READDY
421.6385337133807,72.9203163047431,0.00075,150.0,0,CYTOSIM
-178.16611604321315,93.99006260990757,0.0034,15.0,3,CYTOSIM
-477.12407990660375,79.9122456551487,0.00057,47.0,3,CYTOSIM
517.2258904859416,-140.31877513962195,83.5,150.0,4,READDY
-941.6668039473984,-164.86767247211185,10.0,150.0,0,READDY
536.8008887355691,-80.12245973855408,82.5,4.7,4,READDY
564.6927168869295,55.38832046616517,0.002735,47.0,3,CYTOSIM
578.0118920711127,-38.46933398833983,0.02725,4.7,4,CYTOSIM
-1026.2788043943483,-107.55968608629473,1.5e-05,47.0,3,CYTOSIM
-987.1848642081054,-145.27080505501806,1.0,4.7,1,READDY
566.5312287781421,-92.70946294415091,86.0,150.0,4,READDY
530.8713941727576,-67.04924327936601,80.0,4.7,0,READDY
-330.6008546360452,109.71433432400875,0.00255,15.0,2,CYTOSIM
568.546932154474,-115.94471895162394,87.5,15.0,4,READDY
549.8530856683458,-88.3785341905924,82.5,47.0,3,READDY
-873.9398970041905,-233.51149073368492,17.0,150.0,0,READDY
279.9550266484611,111.2290984727266,0.02107,4.7,0,CYTOSIM
-306.40453628448955,52.43081338095931,26.5,47.0,1,READDY
-109.2586345560847,137.20352181810802,0.00395,15.0,2,CYTOSIM
129.09089462300938,-304.4946964152783,61.0,150.0,4,READDY
-166.76768357228798,-132.93188085188672,41.5,150.0,2,READDY
206.08362174717098,107.60034403001339,0.00615,15.0,1,CYTOSIM
459.09267474165966,72.51582709133834,0.000815,150.0,2,CYTOSIM
-336.34050642701595,85.63033933662598,22.5,4.7,0,READDY
-747.3689101247771,-86.92255733390118,6.0,4.7,3,READDY
543.7665718682945,23.093381540202017,0.00845,15.0,0,CYTOSIM
-608.3889026886864,24.627716638827224,10.5,15.0,3,READDY
188.81162221646417,16.48798473241652,58.0,15.0,1,READDY
487.036307282746,-52.87278825802866,77.0,4.7,3,READDY
506.5147721531021,24.66470551698808,0.025665,4.7,3,CYTOSIM
699.9339946744333,1.8265358761017296,0.03026,4.7,4,CYTOSIM
590.2976300856508,-162.39193371666624,89.5,15.0,1,READDY
-555.5631021312352,20.14642703355605,14.0,15.0,0,READDY
170.80563326623047,86.75497149981618,0.017585,4.7,1,CYTOSIM
522.7200139906513,-187.34781022683273,88.5,150.0,2,READDY
143.38732039711323,58.43275820133147,0.00555,15.0,0,CYTOSIM
223.49944686064072,-252.09650646976377,65.0,150.0,4,READDY
-236.69309120768412,77.2489459457878,0.000335,150.0,0,CYTOSIM
535.1444883153654,-39.81687275168281,82.5,15.0,3,READDY
57.583844918207376,89.89422815116916,0.0051,15.0,4,CYTOSIM
-424.9211087884885,93.8937543194503,0.000225,150.0,1,CYTOSIM
374.98226202832024,-33.78389548874816,69.5,4.7,3,READDY
546.0096252686124,-74.77183066488442,82.0,150.0,1,READDY
67.1247552050304,114.0282379714148,0.00515,15.0,0,CYTOSIM
-92.98766998257551,104.30485767202333,37.0,4.7,1,READDY
-220.86052790690508,142.88124512150705,0.000345,150.0,4,CYTOSIM
713.3773149111769,-31.833415933745187,0.0098,15.0,0,CYTOSIM
-1018.1646114275684,-101.13597351585679,1.5e-05,150.0,4,CYTOSIM
-913.9684693115134,-65.0822576457906,0.000635,4.7,3,CYTOSIM
-505.3961851260851,-322.8706829434475,35.0,150.0,4,READDY
-19.125682923196564,-345.710009461436,54.5,150.0,4,READDY
-815.9990560076976,-16.33101797427946,0.000175,47.0,1,CYTOSIM
-556.1840353597254,-261.6430623686846,31.0,150.0,4,READDY
-244.3938798533333,67.705675885309,0.00998,4.7,3,CYTOSIM
-57.27302721193263,57.2444252531709,0.001325,47.0,4,CYTOSIM
164.67702577194933,78.87857861859777,0.0057,15.0,2,CYTOSIM
-753.4194251304715,-8.517879179290617,4.0,4.7,0,READDY
385.0761785930263,-91.35520862567273,71.5,47.0,4,READDY
169.01021631204486,37.4618750454639,54.0,4.7,4,READDY
361.98207372029646,-92.52081357044142,70.5,15.0,1,READDY
381.3010493457362,38.81855174575264,71.0,4.7,0,READDY
-294.4012729927114,52.40957470128217,0.000295,150.0,1,CYTOSIM
100.45577224795107,118.42085051195875,0.01711,4.7,0,CYTOSIM
-129.77895668592637,54.49952523928846,35.0,4.7,2,READDY
82.33487453663395,131.0603410504608,0.0053,15.0,2,CYTOSIM
237.68000122413775,40.40783139302562,58.0,4.7,2,READDY
551.2432256923792,6.045594049609576,0.00086,150.0,1,CYTOSIM
564.1851065653177,53.997780218683715,0.000865,150.0,3,CYTOSIM
-994.2743021391843,-71.09572467018063,0.5,15.0,2,READDY
586.8594717764327,-120.55249038045258,87.0,47.0,0,READDY
-873.6625852211032,-61.171342257471906,0.00111,4.7,0,CYTOSIM
754.8060028869393,16.919570643230372,0.031525,4.7,3,CYTOSIM
90.85745064578896,38.719279530456674,0.000535,150.0,0,CYTOSIM
588.8801596250435,-101.34950087786149,89.0,150.0,4,READDY
-189.18778595659208,77.97707839570137,0.001105,47.0,4,CYTOSIM
-116.55383501655729,106.03082374294843,0.00395,15.0,4,CYTOSIM
355.3567491240919,44.163215250671556,0.022495,4.7,4,CYTOSIM
163.5587446804334,-68.90012789331217,58.0,150.0,0,READDY
-1014.7627717770815,-102.39563489160707,1e-05,150.0,4,CYTOSIM
-90.65946694309932,-26.79785436374027,41.0,15.0,1,READDY
65.71980930070043,106.01100358055635,0.005,15.0,1,CYTOSIM
-84.80596715751773,21.46482228466141,40.5,47.0,4,READDY
450.1222940702641,-5.678596749402232,0.00775,15.0,4,CYTOSIM
236.22805374800788,-213.81918071153814,67.5,150.0,4,READDY
-519.9163558946168,92.73277110686774,0.000535,47.0,1,CYTOSIM
458.7212884208363,-86.71010226274257,75.5,47.0,3,READDY
635.4069888119716,26.740995139634947,0.000925,150.0,2,CYTOSIM
-185.5004172213973,7.843958152730124,34.5,15.0,1,READDY
-333.9529811722561,115.63493962542486,0.00027,150.0,4,CYTOSIM
640.2062337797686,-72.03350186759485,92.0,150.0,0,READDY
-1063.7851703012925,-149.62854754293346,0.0,4.7,0,CYTOSIM
386.73495275331646,-46.094459829973744,72.5,15.0,1,READDY
-566.263164550516,13.735872419991892,13.5,15.0,3,READDY
105.20352954534997,32.49424687848432,50.5,4.7,4,READDY
-285.8023103982016,102.43132660345361,26.0,47.0,2,READDY
362.8650624483989,73.97581916984325,0.00223,47.0,4,CYTOSIM
-314.9093713915436,92.46051518701267,0.000855,47.0,4,CYTOSIM
-786.4317611678887,8.559039351585056,0.0001,150.0,1,CYTOSIM
525.2347362420087,-77.81055405911923,79.0,47.0,3,READDY
-218.14522807232817,87.79648344072996,0.00033,150.0,2,CYTOSIM
-298.48583414253096,92.13356182525047,0.00087,47.0,1,CYTOSIM
707.2339079481185,-9.324460898372422,0.00099,150.0,2,CYTOSIM
697.4429563590159,-107.98831504048349,0.003065,47.0,4,CYTOSIM
59.42133869961998,38.77121330656905,47.0,15.0,3,READDY
-604.2960454732247,-298.8750190886378,30.0,150.0,0,READDY
139.2593227506581,-81.17633387281353,56.5,150.0,0,READDY
18.361549068692113,24.035222342475322,48.0,47.0,1,READDY
-702.8882045129093,-24.849640820983268,0.00301,4.7,4,CYTOSIM
69.4299104446892,81.81309203113221,0.000505,150.0,1,CYTOSIM
625.8508199476812,29.230885590352614,0.00091,150.0,3,CYTOSIM
417.82325819543627,83.41573970945444,0.023765,4.7,0,CYTOSIM
-193.17831840089107,68.50570850206941,0.0034,15.0,2,CYTOSIM
-216.1369860509809,-79.56258892217625,34.5,150.0,1,READDY
348.94046650538513,75.48887038762211,0.000705,150.0,4,CYTOSIM
-166.32138089252027,144.3977486185246,34.5,47.0,3,READDY
504.844596902938,-106.48842706275207,83.0,15.0,2,READDY
278.77562279954856,-182.66486529627468,73.5,150.0,3,READDY
-216.53574817833834,98.26546755464244,0.0032,15.0,0,CYTOSIM
-642.742653995314,-408.481276625591,33.0,150.0,3,READDY
-868.3841640193509,-24.318768319943047,0.00035,15.0,2,CYTOSIM
451.2650892504485,-111.27159971457388,76.5,47.0,2,READDY
469.1544094351228,-103.41531764524325,78.0,47.0,3,READDY
470.6111277642639,-91.09108020512792,80.0,150.0,2,READDY
-380.587222974359,96.62574730967697,0.000245,150.0,0,CYTOSIM
191.65856206726488,91.81585627274364,0.001865,47.0,1,CYTOSIM
442.3940825623651,-151.52854685340628,80.5,150.0,3,READDY
-235.23646615988616,103.78220289799958,0.00998,4.7,1,CYTOSIM
-538.0431916766142,110.53138683804298,0.00491,4.7,1,CYTOSIM
376.55216499892373,18.806530154191478,69.5,47.0,3,READDY
209.55429048018328,98.9618466987605,0.000625,150.0,0,CYTOSIM
-20.41370945945198,155.79633839095038,0.0045,15.0,1,CYTOSIM
-160.1245218073347,113.77058009349332,0.00375,15.0,1,CYTOSIM
766.4640358392392,-163.54998305934964,98.5,4.7,3,READDY
738.2914378502896,-263.279267383429,100.0,47.0,1,READDY
-709.5847406605712,37.540258562483245,0.00027,47.0,4,CYTOSIM
-444.90038278648933,67.16455519367855,17.5,4.7,1,READDY
335.75375397915985,18.497444337538468,0.021385,4.7,4,CYTOSIM
151.43334144068268,-25.44037251277723,54.0,4.7,3,READDY
705.9914309721287,42.75607814302532,0.001,150.0,0,CYTOSIM
-414.0891340676601,113.52167021850289,0.00071,47.0,4,CYTOSIM
-412.46739038147643,109.21287272188317,0.0021,15.0,0,CYTOSIM
-985.3552702233599,-163.70539942855737,3.5,150.0,1,READDY
-1019.7300382948831,-121.03409987043699,3e-05,47.0,3,CYTOSIM
67.23140015505669,14.488532303748002,48.5,47.0,2,READDY
567.209951905076,38.857697081357514,0.00865,15.0,3,CYTOSIM
-37.31009344170852,131.6658364677197,0.0043,15.0,4,CYTOSIM
255.47066588875163,123.37061225300124,0.00645,15.0,0,CYTOSIM
540.9589809369174,2.970287542280971,0.000845,150.0,2,CYTOSIM
-737.3536200478716,-130.09419376416872,9.0,47.0,4,READDY
214.88579485739473,88.35050914073247,0.00191,47.0,4,CYTOSIM
-582.8187713484836,69.33294166000417,0.004275,4.7,3,CYTOSIM
184.9340470182297,122.42822892042511,0.00185,47.0,4,CYTOSIM
725.4349199938899,-15.630897300576635,0.00099,150.0,1,CYTOSIM
-514.8092466217881,44.24634117538517,14.5,4.7,3,READDY
454.86502912537907,-3.2773064558366514,0.000795,150.0,1,CYTOSIM
443.4825847468042,-141.85451260312436,81.0,150.0,3,READDY
-688.0323741197559,-11.117765894463332,0.000315,47.0,3,CYTOSIM
423.4176676509705,82.42232519606262,0.000755,150.0,4,CYTOSIM
-711.3452600629221,23.04298033826626,0.00085,15.0,2,CYTOSIM
-162.91134900212973,84.4776202940285,0.00114,47.0,1,CYTOSIM
-899.8955357740767,-81.69062025895971,0.00025,15.0,3,CYTOSIM
454.17500950602556,28.748974985703967,0.00785,15.0,0,CYTOSIM
602.5058577807654,11.912324876301113,0.027885,4.7,4,CYTOSIM
225.18378204224706,39.288239421531785,58.0,47.0,2,READDY
539.1287369025999,55.324354913179604,0.00264,47.0,1,CYTOSIM
558.0697172061484,49.63580551173436,0.00087,150.0,0,CYTOSIM
-633.4389913018172,7.078299380503722,0.003645,4.7,0,CYTOSIM
388.254765030809,96.04936771408745,0.0073,15.0,0,CYTOSIM
-632.3774253859372,-291.0742433589828,23.0,150.0,2,READDY
634.1864895658057,-135.86837472360912,90.5,150.0,1,READDY
-884.250083980445,-39.66630470963855,0.0003,15.0,0,CYTOSIM
123.58595967142293,65.09225501370076,0.000545,150.0,0,CYTOSIM
373.5730026860726,-34.00172310286223,0.00073,150.0,1,CYTOSIM
306.21567052958625,127.47122325523776,0.00675,15.0,0,CYTOSIM
-551.7927939939767,100.9076344725703,0.004595,4.7,3,CYTOSIM
351.4081183074317,-50.5419644279948,67.0,4.7,1,READDY
-72.34638030356359,14.613553651691063,41.0,47.0,2,READDY
146.676531653405,29.69406822128815,54.5,15.0,3,READDY
521.209739526643,46.658079671060364,0.00835,15.0,0,CYTOSIM
646.750915928563,-154.89153611331335,95.0,150.0,3,READDY
520.9189543668203,-71.47717594921505,84.5,15.0,2,READDY
556.1247669980194,23.52121613299994,0.00086,150.0,4,CYTOSIM
-460.25945063929674,85.81124322372636,17.0,4.7,0,READDY
-251.68527842730393,99.52970332155644,0.000965,47.0,4,CYTOSIM
171.8625314640111,107.8423842662454,0.00565,15.0,2,CYTOSIM
496.2592307001516,105.00629791065501,0.002655,47.0,2,CYTOSIM
-416.9840380254416,106.37151736731755,0.00022,150.0,2,CYTOSIM
-906.8545976915411,-109.53002987706827,9.5,150.0,4,READDY
635.4981103095968,-54.945673343275075,89.5,4.7,1,READDY
-186.51974755947606,96.70076080546312,31.5,4.7,0,READDY
319.7849823043769,75.04511552833867,0.021545,4.7,4,CYTOSIM
396.54680632816525,-67.12807504588943,73.0,47.0,1,READDY
-169.45243259129074,99.99492916556972,0.01109,4.7,4,CYTOSIM
-21.880858103321998,39.33800775382076,43.0,47.0,1,READDY
549.0538118092538,-25.396690053382827,0.026455,4.7,3,CYTOSIM
-384.25058790760903,106.30137519607695,0.00235,15.0,2,CYTOSIM
467.9510771954786,9.881311139994978,0.000805,150.0,3,CYTOSIM
-268.1681957751115,123.7073045778535,0.00095,47.0,0,CYTOSIM
417.4958923826485,-79.03804111963882,73.0,15.0,3,READDY
2.3103702079912978,66.69247203597399,0.001485,47.0,4,CYTOSIM
19.60099446846914,95.30521282981306,0.0015,47.0,0,CYTOSIM
-416.9884420438337,91.3422564323863,0.006655,4.7,3,CYTOSIM
163.08749361733481,24.265194372909377,53.5,4.7,3,READDY
-902.2342325866682,-333.73142095663536,17.0,150.0,3,READDY
496.47238268928464,-69.00658336424624,83.0,150.0,0,READDY
654.1647342328483,-258.0467000257371,97.5,4.7,0,READDY
468.16632619615694,-89.05052904409558,76.0,4.7,0,READDY
49.340553975068815,39.80979209834379,47.5,15.0,2,READDY
554.4994507295146,24.231399650394792,0.000855,150.0,4,CYTOSIM
516.1400722281771,49.06525324729239,0.002625,47.0,2,CYTOSIM
-956.1438841306597,-42.458857738719075,9.5e-05,47.0,3,CYTOSIM
8.986094503509321,106.10552164747503,45.5,15.0,4,READDY
344.9337874905222,89.894244438172,0.00226,47.0,2,CYTOSIM
246.40330754969733,35.61894318209727,61.5,4.7,2,READDY
682.1014495929064,49.044865268840226,0.0095,15.0,0,CYTOSIM
-206.14315848834633,78.56139043047654,0.0103,4.7,0,CYTOSIM
279.17834212481085,96.54135993891634,0.020595,4.7,3,CYTOSIM
581.6581962315913,-107.5491321851348,84.5,47.0,0,READDY
262.43149977229353,-153.78117047851208,72.5,150.0,3,READDY
-381.31028180156767,126.29373930925192,0.00026,150.0,3,CYTOSIM
-992.8358752135935,-133.75532838297738,5.0,150.0,3,READDY
-1046.0172834130967,-199.0641035303314,2.0,150.0,3,READDY
28.144173114887792,64.8508168613979,46.0,15.0,1,READDY
357.824518942707,-39.541910889265296,70.5,47.0,1,READDY
-276.96176827539983,96.06356612839761,27.0,4.7,1,READDY
-584.6781230528095,78.24293198876319,0.000425,47.0,1,CYTOSIM
148.94785722914736,-77.498749569388,57.5,150.0,2,READDY
604.9485027565106,67.62298093900654,0.000905,150.0,3,CYTOSIM
-558.7739276909417,97.11623532601686,11.5,4.7,0,READDY
199.46517136970567,94.34576596595173,0.000595,150.0,3,CYTOSIM
-147.649439124429,83.4450628106107,0.00117,47.0,2,CYTOSIM
394.46701244857314,49.41246207436643,0.00073,150.0,0,CYTOSIM
630.9093611220699,-10.209972383734453,0.0282,4.7,2,CYTOSIM
-850.3769457661735,-25.195843598179067,0.00035,15.0,1,CYTOSIM
389.4567843902734,96.6501419615139,0.0074,15.0,3,CYTOSIM
40.94295086887405,-13.822690803783644,48.0,15.0,4,READDY
55.8802950254734,-36.85347827634848,50.0,47.0,1,READDY
752.7715318587086,3.373264210303091,0.00316,47.0,2,CYTOSIM
603.2201798803012,-162.94906027572677,91.0,47.0,4,READDY
685.9824399759905,-147.60789072496334,97.0,150.0,3,READDY
110.76397470289874,48.44469194052556,50.0,15.0,3,READDY
133.81479381909446,96.77424746641157,0.00555,15.0,2,CYTOSIM
-812.2292301461603,-11.207623711973383,0.001425,4.7,1,CYTOSIM
-377.0109097590389,77.08555843732086,0.0024,15.0,4,CYTOSIM
644.9664248601748,-110.76934920223732,91.0,47.0,2,READDY
-372.3539314395133,107.91552965869653,0.000775,47.0,3,CYTOSIM
-386.7713580923249,52.207900263179226,21.5,4.7,2,READDY
-26.25640976632417,24.167002208239182,41.5,4.7,1,READDY
573.1845338061685,28.093128450513063,0.0086,15.0,1,CYTOSIM
-572.6967686081155,70.69191798083273,0.00016,150.0,1,CYTOSIM
390.43200387531346,67.80721273921665,0.02297,4.7,3,CYTOSIM
657.4520115040762,-186.80946579324223,95.0,4.7,2,READDY
334.46833133821195,83.53868637671701,0.02218,4.7,1,CYTOSIM
-406.9090939684164,108.2672413330464,0.00023,150.0,0,CYTOSIM
707.2032761376433,33.169586186605216,0.00099,150.0,0,CYTOSIM
-120.41924158974712,136.53550750767147,0.0122,4.7,1,CYTOSIM
259.773713412381,85.18620765194726,0.000635,150.0,2,CYTOSIM
502.02697823223133,-54.836529321475496,0.00253,47.0,0,CYTOSIM
564.6781402824247,-258.65373883189363,91.5,15.0,1,READDY
661.0360368691831,-107.61230750031211,96.5,150.0,0,READDY
-123.26418716252073,136.14098130853847,0.0012,47.0,4,CYTOSIM
52.80164082014886,-46.65410210053085,50.5,47.0,1,READDY
476.882132874566,-71.73882323934663,78.0,15.0,2,READDY
742.0614133676204,-27.573034794334603,0.0099,15.0,2,CYTOSIM
543.6836737111787,-101.89708147749798,86.5,150.0,1,READDY
521.6758529357626,-47.86595287288196,80.0,4.7,3,READDY
-277.4903676783342,43.235800288925475,27.5,15.0,0,READDY
-140.78378072134913,68.25885994901512,35.0,15.0,2,READDY
162.9208593668818,100.90896102330555,0.0018,47.0,2,CYTOSIM
533.1070115124976,55.55945311661651,0.002625,47.0,3,CYTOSIM
364.98858690939363,57.3449179837329,0.00715,15.0,4,CYTOSIM
-79.92411212504987,114.64800345215929,0.012675,4.7,1,CYTOSIM
452.792833696164,-63.095892803191646,76.5,15.0,1,READDY
-812.4242538637898,-2.7410105502589204,0.0005,15.0,4,CYTOSIM
-207.4239784019358,88.29751511336019,32.0,15.0,2,READDY
637.5045515035008,21.760920434518425,0.00093,150.0,3,CYTOSIM
267.02789518033256,100.15344850733561,0.000655,150.0,0,CYTOSIM
429.80349819696136,57.06485897300297,0.002385,47.0,0,CYTOSIM
-533.4064242123434,89.97133588407803,0.000175,150.0,1,CYTOSIM
62.13534143574924,121.76735193182355,0.015685,4.7,3,CYTOSIM
462.0352732788868,77.91630672810413,0.008,15.0,3,CYTOSIM
458.6540357698479,-68.21815994807537,77.0,150.0,1,READDY
455.9646280647117,93.90272052547118,0.000775,150.0,4,CYTOSIM
-645.8622300774175,-310.31908196169434,28.5,150.0,0,READDY
-202.80159862868675,107.29001931951427,0.001075,47.0,1,CYTOSIM
347.5413122019074,-62.017043468919724,71.0,150.0,0,READDY
-832.7358951485405,-114.88413443251613,5.0,47.0,1,READDY
-265.88467098006606,106.5633669155635,0.009345,4.7,1,CYTOSIM
225.57700583959593,1.0000290224289756,60.0,4.7,4,READDY
515.7601322304383,39.94031988841937,0.00259,47.0,1,CYTOSIM
-694.6242463667445,64.86725928722274,0.000125,150.0,1,CYTOSIM
415.00376641493614,-48.75181608153832,75.0,47.0,0,READDY
-328.8342654388278,116.13901969839947,0.008555,4.7,4,CYTOSIM
-582.7418874227465,116.12516132290409,0.000165,150.0,4,CYTOSIM
-951.1801608305095,-119.97711789382731,4e-05,150.0,3,CYTOSIM
170.51693724432528,105.82977788628375,0.0058,15.0,3,CYTOSIM
627.1764906504252,-70.54384549325152,0.002875,47.0,4,CYTOSIM
-664.858932191933,27.00629320748351,0.000185,150.0,3,CYTOSIM
-460.33272183456563,122.32206868825585,16.0,4.7,3,READDY
264.9346315629912,81.89784699389918,0.02012,4.7,4,CYTOSIM
534.4201365411868,-99.4045367615962,82.0,47.0,4,READDY
394.40606726107666,86.39958620958498,0.023445,4.7,1,CYTOSIM
407.7984750310997,-77.40554924588616,71.5,47.0,2,READDY
-940.0032108754958,-102.33022111451294,0.0002,15.0,0,CYTOSIM
503.9008227098173,-45.5376566041042,79.0,15.0,1,READDY
-353.80906723259113,52.36723208808837,0.0025,15.0,1,CYTOSIM
-257.7875511415142,83.13888420469345,0.009505,4.7,3,CYTOSIM
-329.2299723558319,133.51714711549914,0.00824,4.7,2,CYTOSIM
663.7719337933011,-135.12123359039913,93.5,47.0,3,READDY
360.4129820799914,32.81383005004045,0.00221,47.0,0,CYTOSIM
439.1785468990552,-55.31785637559551,73.5,47.0,3,READDY
-393.52176458015947,106.81427006573847,0.00713,4.7,4,CYTOSIM
550.0584538980402,80.89501428552637,0.00086,150.0,0,CYTOSIM
686.6559535334479,52.61199921240393,0.00308,47.0,3,CYTOSIM
-205.94925780379955,129.78336535555115,0.000345,150.0,3,CYTOSIM
149.38150811437293,115.71858303784109,54.0,15.0,3,READDY
-635.8914245435358,40.473574629545396,9.5,4.7,4,READDY
-207.00562116744294,126.05916281091993,0.00106,47.0,0,CYTOSIM
159.36429656386173,100.80066556332815,0.017745,4.7,3,CYTOSIM
-153.8970526263601,-5.467483695134092,36.0,47.0,0,READDY
-234.52829461115323,70.69039717722865,30.0,47.0,0,READDY
-548.7646376885203,-287.3428672821434,31.5,150.0,4,READDY
261.112139094503,123.65157612272412,0.020435,4.7,1,CYTOSIM
569.236001635529,52.926910265155925,0.00089,150.0,3,CYTOSIM
-202.8812893452373,95.00846526732073,0.01093,4.7,0,CYTOSIM
-362.7140695827502,35.662592876729605,22.5,15.0,4,READDY
169.68395264521934,100.8992488432092,54.5,15.0,1,READDY
-438.473512853695,-498.07803826424777,43.5,150.0,3,READDY
427.55906016406794,51.34934734198737,0.0076,15.0,4,CYTOSIM
223.63447007577003,61.50991750761091,59.0,4.7,3,READDY
-694.7585474597054,-0.4849204177253341,0.00301,4.7,0,CYTOSIM
-443.23352922895896,1.6737378945476848,19.5,47.0,1,READDY
100.6875015780488,-42.00789417805947,52.0,4.7,0,READDY
455.58735702036796,-57.25967083021794,74.0,4.7,1,READDY
-791.0852648088583,-150.88986876211686,7.0,47.0,1,READDY
-577.0220870778799,88.87595055528266,0.004435,4.7,1,CYTOSIM
-899.4388615207886,-31.590340621525,0.00079,4.7,1,CYTOSIM
-472.829473255625,109.1035243759103,17.5,15.0,0,READDY
-54.07752576453697,135.04147540021256,0.013785,4.7,1,CYTOSIM
345.4479681025203,-37.90319968950405,68.5,150.0,1,READDY
465.2388111238262,-99.64360604712533,79.0,150.0,2,READDY
630.2398225228651,-195.27265929588623,90.0,47.0,3,READDY
398.92609476557567,-74.49042719738748,74.0,150.0,0,READDY
120.13684292389337,-43.043664512222335,55.0,150.0,1,READDY
266.24253326111665,81.65135648596595,0.00635,15.0,1,CYTOSIM
-59.371023164272486,-117.83524764988522,48.0,150.0,2,READDY
465.67926496575745,68.22090712306817,0.00082,150.0,2,CYTOSIM
-61.22923189934565,-182.31125820946409,48.5,150.0,0,READDY
212.64242595932404,-199.73761888941806,70.5,150.0,3,READDY
210.4157320240359,-53.9562664405197,61.0,150.0,2,READDY
-993.3432484383238,-125.1767311973008,5.5,150.0,0,READDY
326.8996917481281,39.995383933302605,0.002115,47.0,2,CYTOSIM
389.37794489259744,-26.16212193307058,71.0,4.7,2,READDY
694.8749849001488,-146.26935734018411,93.5,47.0,0,READDY
711.6872634461602,39.39645839519892,0.03121,4.7,0,CYTOSIM
-398.822551437281,109.41619024753766,0.000235,150.0,1,CYTOSIM
-28.840047564697358,116.438341048001,0.0141,4.7,2,CYTOSIM
456.2023349032182,18.070015142424722,0.00245,47.0,1,CYTOSIM
-155.3778306040833,86.74228791975759,0.01204,4.7,3,CYTOSIM
-115.56188940754868,95.53219904197988,0.0122,4.7,4,CYTOSIM
-166.9664264622765,118.36750240974186,0.00112,47.0,3,CYTOSIM
