,PC1,PC2,TIME,VELOCITY,REPEAT,SIMULATOR,COMPRESSION_RATIO,PEAK_ASYMMETRY,NON_COPLANARITY
3767,-422.9568477862362,-85.98944598426631,0.023725,4.7,3,CYTOSIM,0.2248776049104746,0.0148618372341586,4.494588724018694e-05
7353,-579.0864353316662,189.942664430715,884.0,47.0,0,READDY,0.2892057807826589,0.006238397121703,0.0151778191396786
4442,569.5751369849044,-107.38173759228334,116.0,15.0,0,READDY,0.0499185985507234,0.0130059576992663,0.0001194313028279
4285,673.4757016782831,-41.62193228679029,75.0,4.7,0,READDY,0.0382844771942303,0.030110176705056,0.0002784789349708
3251,262.47205319121423,-120.84998282592845,0.009395,4.7,2,CYTOSIM,0.0891577575653111,0.0221274326428528,3.2050907884952967e-05
1892,-247.16245097912346,-77.41121256589528,0.001935,47.0,3,CYTOSIM,0.1831697898571569,0.0183969416122933,0.0001109682582667
2458,207.19934822656987,-116.15672504520602,0.003315,15.0,4,CYTOSIM,0.0993222555339632,0.0036463750134659,3.116333444170383e-05
103,1023.4867536321929,77.71058341325005,5e-05,47.0,4,CYTOSIM,0.0042905922211197,0.1529075894734936,0.0001482016899283
6856,-416.40029764373026,123.98200023913773,754.0,15.0,1,READDY,0.2459197282218973,0.0154097885968367,0.0104868681328254
219,661.709786706784,22.913687234585097,0.000135,150.0,0,CYTOSIM,0.0390537631630338,0.0643875988975324,0.0023364535738665
718,-28.46220082420382,-144.516722417925,0.000475,150.0,4,CYTOSIM,0.1410269730557868,0.0099169407960924,0.0002930506440599
6169,-209.91201187077024,-74.71400398701621,573.0,4.7,3,READDY,0.1914478736482179,0.0036871696527204,0.0007061457192294
5700,-26.586993857413535,-6.241672732638712,447.0,47.0,0,READDY,0.1535840499651968,0.0132838363725443,0.0032962187850616
4800,370.12909353666447,-116.45152450668705,211.0,4.7,2,READDY,0.0789143244614123,0.0097174895864002,2.4784275810944943e-05
6082,-169.2081278392781,-14.20973463096248,548.0,47.0,2,READDY,0.1847814860508768,0.0188371025111521,0.002866097727949
3894,-596.2132918852025,-77.98529891562907,0.027865,4.7,0,CYTOSIM,0.2642054923584249,0.0044434944537955,0.0009462496144638
4892,704.329711524559,241.1002226289948,231.0,150.0,4,READDY,0.0842094801000449,0.1482437197685809,0.0005478542672017
3147,-569.4676702621537,-64.74232172107894,0.008595,15.0,3,CYTOSIM,0.2577330975346166,0.0099564516563994,0.0003282503217821
2695,-108.98907893752525,-119.47673875375887,0.005125,15.0,1,CYTOSIM,0.1536175059021772,0.0190750033681482,7.593513203483247e-05
4096,790.8210273045713,-48.7552524418519,25.0,4.7,1,READDY,0.0222357071886556,0.0082364316399999,0.0002028566036976
4793,841.4449652103225,150.8705873512101,206.0,150.0,0,READDY,0.0766530779165765,0.1663323206517381,0.0054227091982798
6195,-169.800193419457,1.907417713344218,578.0,47.0,1,READDY,0.1935270880019314,0.0162268580744104,0.0040576605400178
4826,422.2867995769729,52.72802917174241,216.0,47.0,0,READDY,0.0815142374765818,0.0095747383347439,0.00508765627093
3408,96.74362522033044,-108.1108504613201,0.01226,4.7,4,CYTOSIM,0.1162149678439292,0.0033911128554325,5.063588512519101e-05
3371,149.73043452209717,-127.21217899396947,0.011145,4.7,2,CYTOSIM,0.1056928563287125,0.0033997445720769,9.60528031292408e-06
7425,-655.8862864655622,116.24167918203435,905.0,15.0,0,READDY,0.2907513328914384,0.0167816051976982,0.0091716843442558
3808,-494.84313586380995,-63.38340401318851,0.025,4.7,4,CYTOSIM,0.2369833535362936,0.0215379338441701,0.0002132442218298
2478,181.75213485282555,-142.22917139522804,0.003465,15.0,4,CYTOSIM,0.1038916989304369,0.0047925569630297,0.0003968428471868
7167,-568.5363698055444,79.02919635767375,834.0,47.0,4,READDY,0.2722128226852767,0.0255599611187987,0.00506935638954
6259,17.220484454654066,293.5474488345151,593.0,150.0,3,READDY,0.1954137374921665,0.0488279104014831,0.0303831132662632
691,558.8205470160137,-105.98763997804815,0.00046,47.0,2,CYTOSIM,0.0432263520564389,0.0357979050287201,0.0005489665663711
2666,-63.187075173764114,-132.9333253028138,0.004925,15.0,2,CYTOSIM,0.1476454968178215,0.0103836441480906,4.8918313980200246e-05
7659,-708.7181350831519,188.65520339524682,965.0,47.0,2,READDY,0.3127372199962376,0.0143080514559628,0.0140447010767041
3135,-580.4936622505076,-66.30753855685981,0.00849,15.0,1,CYTOSIM,0.2546062060695281,0.0152815255721424,0.0001305924543754
3074,-475.5828449474808,-54.496524272932724,0.00804,15.0,0,CYTOSIM,0.241115968979693,0.0334732965701524,0.000178525857907
6522,-286.6732750053814,57.10801196981602,663.0,150.0,0,READDY,0.2187596490738909,0.0218727154437691,0.0070727531503332
351,675.8572200129465,33.337541022458524,0.00022,150.0,2,CYTOSIM,0.0645077765377507,0.1462842745801651,0.0016465503417196
1409,-661.72294020236,13.725419589297154,0.000955,150.0,0,CYTOSIM,0.2850524332825961,0.0292784346593916,0.002043499048843
1447,227.87580163772165,-139.05578486603136,0.000985,47.0,3,CYTOSIM,0.0929883987780999,0.0097805156714181,0.0002373160767553
3851,-536.6543292203424,-46.495120210547775,0.02643,4.7,2,CYTOSIM,0.2505753231411954,0.0039701531152916,7.748864955260741e-05
99,1022.5922019489067,48.36169895931049,5e-05,47.0,0,CYTOSIM,0.0043123171369547,0.0181995591401278,0.0003924223623277
3531,-99.15808190479662,-122.6610383909314,0.01624,4.7,2,CYTOSIM,0.1539219521867781,0.0038109265641295,4.3332985913155096e-05
642,52.294741801639326,-165.52792227593562,0.000425,150.0,3,CYTOSIM,0.1260466283751763,0.0149871177538613,0.0005198682047085
3935,-649.534438905579,-56.60502654592947,0.029135,4.7,1,CYTOSIM,0.2761809314410607,0.001378949148615,0.0002207573183383
4239,821.9429489593305,35.50860726285835,60.0,47.0,2,READDY,0.032517796693074,0.0933601719934206,0.0019281827499328
6048,-110.05352730862255,47.195631231210044,538.0,150.0,1,READDY,0.1779660712292049,0.0122534899675402,0.0075182864289735
1213,-527.0904237099816,-23.220977497462034,0.00082,150.0,4,CYTOSIM,0.2445252910561945,0.0031558642921447,0.0006122005281662
6182,-134.05489761718337,114.14807447949224,573.0,150.0,2,READDY,0.1909380631854874,0.0167145798722437,0.0102377187115479
7012,-491.0202817221597,22.429417808824212,794.0,47.0,1,READDY,0.2604559061247961,0.019053107130442,0.0032520380215486
2746,-132.5716464997788,-141.1959235150731,0.00553,15.0,2,CYTOSIM,0.1658174392909502,0.0112681779071412,0.0006474604292752
2038,386.3417487525702,-91.4622888681485,0.00226,15.0,4,CYTOSIM,0.0676749814476196,0.0087131256336238,2.615214123455938e-05
3305,-709.0965783809402,-87.36124990221523,0.0098,15.0,1,CYTOSIM,0.2938906953089119,0.0129097123560193,0.0021348479102729
1070,-366.0712897289143,-33.12336110168884,0.000725,150.0,1,CYTOSIM,0.2161113681372666,0.0194694158327972,0.0011643222683813
1936,-270.8137311930199,-117.98260396066209,0.00205,47.0,2,CYTOSIM,0.1940517807151709,0.0196648372630809,0.0001934792787397
3162,-581.8445185607036,-84.11303206718158,0.008695,15.0,3,CYTOSIM,0.2607622355740446,0.0041034323090285,0.0002554257640155
3743,-415.8436847577656,-79.30372641412269,0.02293,4.7,4,CYTOSIM,0.2173580140644365,0.0153196580012066,7.995650832300403e-05
3868,-559.2687959825968,-80.84880079376147,0.02691,4.7,4,CYTOSIM,0.2550757364036371,0.0028554049670134,0.0001599107360556
4872,849.4058722363775,106.68572851120435,226.0,150.0,3,READDY,0.082234102693504,0.1831118629716435,0.0004871065721841
4327,644.8389507416418,-98.58655214914194,85.0,4.7,4,READDY,0.0397040965726311,0.0147400398238852,5.216563498103233e-05
6644,-339.06395517669904,110.8322628670728,698.0,4.7,3,READDY,0.2310464353303352,0.0150604819234618,0.0105578430366508
5303,148.14358872667947,-104.14162749643833,342.0,47.0,2,READDY,0.1218469633854413,0.0033198707008809,0.0006302669138771
4930,671.5673193123124,238.65477723792367,241.0,150.0,4,READDY,0.0863804196108032,0.173778185701568,0.0009391080151923
2489,172.94927900728524,-61.61355040656058,0.00357,15.0,0,CYTOSIM,0.1069817031864306,0.0153645037980896,0.0010243473175057
1005,-311.6525621939538,-111.75408109311405,0.00068,150.0,1,CYTOSIM,0.2025217935321611,0.0121029727785836,9.49186289091688e-05
3665,-278.6597453026644,-56.96162345038822,0.02054,4.7,1,CYTOSIM,0.1946887888348132,0.0124425253775839,0.0005248541280132
4071,1033.7916685448185,67.0238345989351,15.0,150.0,0,READDY,0.0164835825169864,0.1721545080159642,0.0004205020801348
5450,97.78029838342675,-71.9965987658538,382.0,15.0,1,READDY,0.1305585088938108,0.0081197378167942,0.0009712776045627
7450,-643.7287677172845,127.79634582204235,910.0,47.0,2,READDY,0.2970130376725345,0.006984142062363,0.0095025933356337
4008,-777.1529508861494,14.52940068973751,0.031365,4.7,4,CYTOSIM,0.2973349874283654,0.028024951164087,0.0004663478165563
4128,1036.344345153172,47.867858080277095,30.0,150.0,0,READDY,0.0221644440283543,0.2315232538459535,0.0019814461016767
7789,-724.7670217433049,149.8347725683784,1000.0,15.0,4,READDY,0.3207507619848232,0.0059117382675001,0.0108761205674575
5612,157.0374934350341,152.94377621144187,422.0,150.0,2,READDY,0.1424275143812138,0.017377187493189,0.0131848602814982
3571,-148.58404286614973,-115.35096539528438,0.017515,4.7,2,CYTOSIM,0.1660432616951672,0.0104814204010018,1.2748778912078427e-05
1723,536.5366329822805,-72.01855088526936,0.00156,15.0,4,CYTOSIM,0.0466543739243648,0.0134355229888574,9.667520440231408e-05
1750,-90.04349725539127,-125.81126830644627,0.00162,47.0,1,CYTOSIM,0.1532350382188613,0.0018855146580338,1.3397791729233212e-05
2202,-509.3015144085709,-26.90096636807096,0.002635,47.0,3,CYTOSIM,0.249582150075869,0.0368233140479457,0.0008420476538628
4517,535.203456146277,-42.452142690768795,136.0,4.7,4,READDY,0.0564911035078227,0.0096579619794922,0.0010009651532584
3285,-700.8062020100765,21.828510472015893,0.00965,15.0,1,CYTOSIM,0.2893750367768194,0.0070829003508144,0.0016415448255804
5080,517.8707882919117,205.81395094553687,281.0,150.0,2,READDY,0.1003440127652034,0.0900193237839004,0.0189960205366647
3144,-547.6034096096123,-5.563432883367318,0.008595,15.0,0,CYTOSIM,0.2577885143720297,0.0257266126411585,0.0012386350149568
1117,-388.81961287880387,-136.88347984952395,0.000755,150.0,3,CYTOSIM,0.2250087653101921,0.0216739241475089,0.0020329201486291
4530,942.6108017818407,89.46974635531123,136.0,150.0,3,READDY,0.0566726015935438,0.1876167641078742,0.0002567141498222
4185,994.7384763687601,18.249830578756473,45.0,150.0,0,READDY,0.0270967026592168,0.2116902324852275,0.0022102875057882
6911,-475.99275358438445,78.6860011406278,769.0,4.7,4,READDY,0.2531415915113609,0.0086585361363725,0.0077663687061565
5108,252.7349944954309,-117.76506031812244,291.0,15.0,1,READDY,0.1041255900829267,0.0178495223579288,7.269607995074016e-05
2140,-480.23765712365076,-75.39039534971292,0.00251,47.0,1,CYTOSIM,0.2377017177475333,0.0152178531655567,0.0007490196758463
1172,355.85533230485004,-96.79477557621274,0.000795,47.0,3,CYTOSIM,0.074979245769236,0.0022975866314633,0.0001618081749118
4572,521.3905705307643,-30.062376330654594,151.0,4.7,2,READDY,0.0617443811212647,0.030878080070551,0.0011362989775631
368,375.12550630141976,-71.2308808799089,0.000235,150.0,4,CYTOSIM,0.0690231493394223,0.0143131284864012,0.0003108600386811
2019,747.4375960361751,24.006469826186937,0.00223,4.7,0,CYTOSIM,0.0211893781570882,0.0285217893687249,0.0006916095674259
664,563.1927130412739,-77.3983363605229,0.000445,47.0,0,CYTOSIM,0.0417677507930418,0.0086249117335122,7.92864808453236e-06
3435,49.96484795526655,-115.739428744648,0.013215,4.7,1,CYTOSIM,0.1254440117977667,0.0035739510121667,2.6140458055723377e-05
6770,-392.4753575479919,80.4069446606074,729.0,150.0,1,READDY,0.237248764363798,0.0171982946009726,0.0081539302454058
6445,-267.4905102274,93.9288344372668,643.0,47.0,4,READDY,0.2136219902951223,0.0141898173085307,0.0069447446203233
5187,207.7495300305141,-4.769143147236949,312.0,47.0,0,READDY,0.1113190920688995,0.0148209722574322,0.002334781736514
1332,274.34143709639994,-117.78028543271196,0.000905,47.0,3,CYTOSIM,0.0854349239356454,0.009567989291896,4.676085693045239e-05
6674,-333.3320868596189,82.71571483462834,704.0,150.0,0,READDY,0.2297700652053893,0.0175507567853862,0.0087389648122928
4567,820.7385445681476,308.9285996481987,146.0,150.0,2,READDY,0.058211838005351,0.1240543301040884,0.0077386071228337
5124,210.0808936672498,-105.9961183188522,296.0,4.7,3,READDY,0.1061830741700036,0.0155580513735156,0.0002018159926027
4828,377.0177842319916,-37.94111958053553,216.0,47.0,2,READDY,0.0812128874067072,0.0056932206503155,0.0013337974071244
7035,-467.65755283111724,109.90573769701723,799.0,150.0,0,READDY,0.2590115311784221,0.0054301047522949,0.0095054132373975
3044,365.220764795188,-149.50738833568323,0.0078,4.7,0,CYTOSIM,0.0739246529238094,0.0142396476253604,0.0006846550866514
7269,-594.9252554635023,59.34272943098737,864.0,4.7,1,READDY,0.280527458578828,0.0060893248846853,0.0063061294445211
1132,-431.0742595411104,-97.13048113037405,0.000765,150.0,3,CYTOSIM,0.2280267971939722,0.0048358838808366,0.0005589721688638
2899,-305.06431355269285,-155.09306370529657,0.006685,15.0,0,CYTOSIM,0.2004380689666207,0.01087026729041,0.0019676467772027
5118,491.28978793004046,187.0917920942578,291.0,150.0,2,READDY,0.103194017710209,0.0905781699269548,0.01820209277455
6236,-195.46875722468897,25.120071331237682,588.0,47.0,4,READDY,0.1966490899570537,0.011721964699589,0.0044937722265949
1224,-510.87843408052385,-7.404679562233477,0.00083,150.0,0,CYTOSIM,0.2475277974668248,0.0241765434157635,0.0014769351404388
3804,-472.28393002639535,-71.19845589060954,0.025,4.7,0,CYTOSIM,0.2369615416736569,0.0042692817743917,4.3537416032634416e-05
1502,180.5742881851901,-121.37352033302962,0.001065,47.0,3,CYTOSIM,0.1006912810156895,0.0223341029920149,0.0001338544743303
4754,449.1707166742419,-6.658380807289243,196.0,47.0,4,READDY,0.0743548044063336,0.009334870267283,0.001766007949815
1227,-530.1864055541732,-76.58523214718058,0.00083,150.0,3,CYTOSIM,0.2475295244628297,0.0053411139395206,6.57775313342127e-05
3695,-340.79042478157385,-77.23128730653517,0.021495,4.7,1,CYTOSIM,0.2037394415994486,0.0038436327826273,0.0001205390738542
5854,-59.31521015755883,7.95530361163431,487.0,47.0,2,READDY,0.1665537049802616,0.0147200665237905,0.0027438629347137
6549,-354.73555698115035,-6.370280632357279,673.0,4.7,3,READDY,0.2222561683287106,0.0109123245397954,0.0022377118400586
4152,765.5526823076915,19.013464763881867,40.0,4.7,0,READDY,0.0271157100876811,0.1123845581214387,0.0004741451263697
5135,620.5616069277527,243.03341149190055,296.0,150.0,0,READDY,0.1049975584315284,0.1045697992128067,0.0184596235767284
2652,-50.165597451191715,-101.48041878778758,0.004775,15.0,3,CYTOSIM,0.1431833199852975,0.0169975484789517,0.0001230014681628
6201,-145.21166325244974,106.54051130726799,578.0,150.0,2,READDY,0.1902840596579608,0.0147635289207866,0.0086224427277578
6022,-109.18214498940814,-10.624372080631144,533.0,15.0,4,READDY,0.1770534492104163,0.018306506744459,0.0036172621293126
1457,-715.0514538904547,-16.167603645806345,0.00099,150.0,3,CYTOSIM,0.2955185882800197,0.0150715841009521,0.0001082232834588
5998,-162.78989908507867,14.91462960217913,528.0,4.7,3,READDY,0.1778664187568276,0.0497641635760943,0.0029430292560341
3883,-591.696676044014,-61.08708225708331,0.027385,4.7,4,CYTOSIM,0.2596383386425657,0.008695593564281,0.0001965250447971
7569,-606.4366231904137,223.17781184738647,940.0,150.0,2,READDY,0.3019406128727274,0.0213390720565658,0.020938142417839
4983,707.7378145607013,191.91701104235153,256.0,150.0,0,READDY,0.0934047736035265,0.1251421494612126,0.0105767928062242
1743,-72.46663773873404,-144.59681206627562,0.001605,47.0,4,CYTOSIM,0.1518197798200987,0.0029325572913745,0.0004234524656766
984,421.2842204776484,-74.21798221592624,0.000665,47.0,0,CYTOSIM,0.062621433095092,0.0085920914245622,0.0001466009521051
5398,123.92371120856967,-59.6706985405934,367.0,47.0,2,READDY,0.1274570197164338,0.0167530763598834,0.0014906712207136
5904,-121.4381362493929,-29.51185260565267,503.0,4.7,4,READDY,0.1702229414393068,0.0373173650285135,0.001173362661187
3152,317.50232260643435,-109.69542846889257,0.0086,4.7,3,CYTOSIM,0.0816073015829044,0.0143245124872869,1.784796629063766e-05
4464,542.4093056837917,-41.972517140939,121.0,15.0,4,READDY,0.0534977373875884,0.0572771458534787,0.0005927289499479
1814,-141.6583390628451,-134.2115771678936,0.001765,47.0,0,CYTOSIM,0.1670042057563197,0.0111053531434534,0.0001586885880752
3826,-509.66394355001137,-71.63330695069833,0.025635,4.7,2,CYTOSIM,0.2430122216805292,0.0066884049541336,0.0001060244729105
6709,-401.24718372305875,109.531468613068,714.0,47.0,2,READDY,0.2364866243569768,0.0433203576166272,0.0081738286564492
5808,-39.54796504771119,11.50975570074196,477.0,4.7,3,READDY,0.1629371585178413,0.000867069077353,0.0038149587949825
1684,-22.41333823817365,-132.16379289822174,0.001475,47.0,0,CYTOSIM,0.1395842498396924,0.0165340917697753,0.0003040510078187
1326,690.029001483532,-70.10779397166,0.000905,15.0,2,CYTOSIM,0.0271082029532139,0.0028395341848214,0.000156202997014
900,-221.01807116407903,-114.58817670887923,0.000605,150.0,1,CYTOSIM,0.1802341495715759,0.0056564752868213,8.41633544917139e-05
5146,251.78069821276156,-4.227721986677125,302.0,15.0,1,READDY,0.1066295499171442,0.0104916065841056,0.0023118419969636
7629,-698.3197862091479,220.1934650871815,960.0,4.7,0,READDY,0.3111321076402596,0.0130995425816931,0.0174206091356079
3015,-438.48462299988637,-48.96610685519787,0.00759,15.0,1,CYTOSIM,0.227594089256965,0.006402648322157,0.0005147084258176
119,982.6766803970435,27.83679011679837,6.5e-05,47.0,0,CYTOSIM,0.005708954898993,0.0772907693956995,0.0003658314371194
982,-282.79138844185235,-166.9646715225725,0.00066,150.0,3,CYTOSIM,0.1965804210870101,0.0146532666769618,0.0018762939103799
5069,267.657535009091,-101.2850959004532,281.0,15.0,0,READDY,0.1014072866439944,0.0172974983945445,9.259008625868144e-05
3593,-187.21588249170694,-63.424395090293864,0.01815,4.7,4,CYTOSIM,0.1720912360238951,0.0086364318294587,0.0005505923414007
2584,568.8633275284119,-63.80467562600984,0.0043,4.7,0,CYTOSIM,0.0407393638383042,0.0135232607476075,0.0002338576557634
4229,725.9189781539679,-38.30301902484322,60.0,4.7,1,READDY,0.0326183749593755,0.0077312804125871,0.000240976788079
442,278.7990515348877,-104.98420930387208,0.000285,150.0,3,CYTOSIM,0.0840311791186044,0.0262497192522562,3.8698816520127175e-05
2600,26.50278709504431,-127.500137962051,0.00442,15.0,1,CYTOSIM,0.1324654305866854,0.0042748569324586,8.650134373481517e-05
4320,953.7865771162539,218.41597572575827,80.0,150.0,2,READDY,0.0396182147704766,0.1899112149096017,0.0032629060884914
7087,-495.2944401947784,66.65153894532635,814.0,47.0,0,READDY,0.2670716901246625,0.032860280214541,0.0075119272698564
6715,-224.1368849679358,195.54054883069114,714.0,150.0,3,READDY,0.2331071942520992,0.0529954381515239,0.0187084630916956
5143,200.19205029008458,-41.778419146449195,302.0,4.7,3,READDY,0.1083126184128632,0.0405654900517673,0.001027745847199
2983,366.9759657804878,-122.32747558576324,0.007325,4.7,4,CYTOSIM,0.0694982152939069,0.0024801983290067,2.4471287049250448e-05
4015,-725.5644001848895,92.02189277913953,0.031685,4.7,1,CYTOSIM,0.3004013615056599,0.0147741834475852,0.0055091614811871
161,876.5576800292872,35.00888798945333,9.5e-05,47.0,2,CYTOSIM,0.0086761238298315,0.01259447334589,0.0002057795871967
